Descripcion,Codigo,Categoria,Benavídez,Gallo,Anea,Pilar,Tortuguitas,Del Viso,Chica Glade,San Martín,Hipocampus,Mundo Mascotas,Yaguar,King Clor,Diserquim,Moreno,Roberto,Viejo Gets,Viejo Cuero,Mis Nietos,Profesional Vet,Premier,Dacam
Profesional Vet Cordero x 3 kg.,1905251.0,Mascotas,,,,,9300.0,,,,,,,,,,,,,,8611.0,,
Profesional Vet Galletas Cordero x 500 grs.,1905315.0,Mascotas,,,,,,,,,,,,,,,,,,,2566.0,,
Profesional Vet Gato,1905314.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Profesional Vet Gato Urinary,1905313.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
"Profesional Vet Gato Urinary x 7,5 kg.",1905313.0,Gato,,,,,29900.0,,,,,,,,,,,,,,27769.0,,
Profesional Vet Gato x 3 kg.,1905252.0,Mascotas,,,,,,,,,,,,,,,,,,,9197.0,,
Profesional Vet Gato x 8 kg.,1905314.0,Gato,,,,,21000.0,,,,,,,,,,,,,,19478.0,,
Profesional Vet Light,1905414.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Profesional Vet Light x 15 kg.,1905410.0,Perro Adulto,,,,,31400.0,,,,,,,,,,,,,,29076.0,,
Profesional Vet Premium,1905310.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Profesional Vet Premium Razas Pequeñas x 3 kg.,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,7714.0,,
Profesional Vet Premium x 3 kg.,1905450.0,Mascotas,,,,,,,,,,,,,,,,,,,7714.0,,
Profesional Vet Razas Pequeñas x 15 kg.,1905310.0,Perro Adulto,,,,,,,,,,29635.0,,,,,,,,,,,
Profesional Vet x 20 kg.,1906160.0,Perro Adulto,,,,,,,,,,32144.0,,,,,,,,,22608.0,,
Puajj Solucion Amarga Antimordida,1905380.0,Mascotas,,,,,,,,,855.0,,,,,,,,,,,,
Pucherito,5128.0,Balanceados Granel,,,,,,,,,,,,,,,,,,,,,
Pucherito x 15 kg.,1178.0,Balanceados,,12065.0,,12310.0,,,,,,,,,,,,,,,,,
Pulverizador Transparente Gatillo x 1000 cc.,1906108.0,Limpieza,,,,,,,,,,,,,,,,,,964.0,,898.0,
Pulverizador Transparente Gatillo x 250 cc.,1906106.0,Limpieza,,,,,,,,,,,,,,,,,,805.0,,,
Pulverizador Transparente Gatillo x 500 cc.,1906107.0,Limpieza,,,,,,,,,,,,,,,,,,913.0,,,
Pulverizador Transparte Gatillo Comun,8072.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Pulverizador Transparte Gatillo Reforzado,44456.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Punta Oreja x 10 cc.,4285.0,Veterinaria,,,,,,,,,1578.0,,,,,,,,,,,,
"Quita Sarro x 0,5 lts.",1905520.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Quita Sarro x 1 lt.,1905520.0,Liquidos,,,,,,,,,,,,,,590.0,,,,1620.0,,,610.0
Quita Sarro x 5 lts.,1905521.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Quitamancha Ayudin Blanco Supremo x 400 cc.,1905948.0,Limpieza,,,,,,,,,,,1660.0,,,,,,,,,,
Quitamanchas Ala Blanco Supremo x 400 cc.,1905652.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Quitamanchas Ala Colores Vivos Liquido x 400 cc.,1905653.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Quitamanchas Ala Polvo Blanco Supremo x 450 grs.,1905651.0,Limpieza,,,,,,,,,,,5670.0,,,,,,,,,,
Quitamanchas Ayudin Colores Vivos x 400 cc.,1905604.0,Limpieza,,,,,,,,,,,1358.79,,,,,,,,,,
Quitamanchas Vanish Blanco x 400 cc.,1905771.0,Limpieza,,,,,,,,,,,1500.0,,,,,,,,,,
Quitamanchas Vanish Pink x 120 grs.,1906054.0,Limpieza,,,,,,,,,,,1197.0,,,,,,,,,,
Quitamanchas Vanish x 400 cc.,1905772.0,Limpieza,,,,,,,,,,,1500.0,,,,,,,,,,
Quitamanchas x 1 lt.,1905522.0,Liquidos,,,,,,,,,,,,,,1210.0,,,,,,,
Quitamanchas x 5 lts.,1905523.0,Liquidos,,,,,,,,,,,,,,4850.0,,,,,,,
Raid Antipolillas Aerosol,1905881.0,Venenos,,,,,,,3279.18651,,,,,,,,,,,,,,
Raid Casa y Jardin Aerosol,1905566.0,Venenos,,,,,,,3464.03703,,,,3509.0,,,,,,,,,,
Raid Cebos Cucarachas x 6 u.,1905884.0,Venenos,,,,,,,4857.02637,,,,7570.0,,,,,,,,,,
Raid Cebos Cucarachas x u.,1906151.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Raid Exterminador Aerosol,1905882.0,Venenos,,,,,,,2658.15762,,,,2698.0,,,,,,,,,,
Raid Liquido Full 45 Noches,1905885.0,Venenos,,,,,,,4688.72148,,,,8045.0,,,,,,,,,,
Raid Liquido Repuesto 45 Noches,1905886.0,Limpieza,,,,,,,4688.72148,,,,4432.0,,,,,,,,,,
Raid Mata Moscas/Mosquitos Aerosol,1905883.0,Limpieza,,,,,,,3670.03017,,,,5000.0,,,,,,,,,,
Raid Polillas Perchitas x 2 u.,1905568.0,Venenos,,,,,,,3257.05065,,,,5145.0,,,,,,,,,,
Raid Polillas x 1 u.,1905567.0,Venenos,,,,,,,,,,,,,,,,,,,,,
Raid Tabletas x 1 u.,1905840.0,Venenos,,,,,,,,,,,,,,,,,,,,,
Raid Tabletas x 12 u.,1905839.0,Venenos,,,,,,,1794.78189,,,,2559.44,,,,,,,,,,
Raid Tabletas x 24 u.,1905569.0,Venenos,,,,,,,2239.05963,,,,3775.88,,,,,,,,,,
Rascador Cuadrado c/ Pelota 29 x 29 cm.,1905716.0,Mascotas,,,,,,,,,10920.0,,,,,,,,,,,,
Rascador Cubo Casa,1905275.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rascador Leia Cilindro 32 x 5 cm.,4402.0,Mascotas,,,0.0,,,,,,,,,,,,,,,,,,
Rascador Nube Grande,1905276.0,Mascotas,,,,,,,,,9240.0,,,,,,,,,,,,
Rascador Pescado,44505.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rascador Torre Grande Jota,1905441.0,Mascotas,,,,,,,,,2873.0,,,,,,,,,,,,
Rascador Torre Mini Jota,1905440.0,Mascotas,,,,,,,,,2510.0,,,,,,,,,,,,
Rascador Tunel c/ Pelota,1905274.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rascador Zoe Cilindro 28 x 4 cm.,4401.0,Mascotas,,,0.0,,,,,,,,,,,,,,,,,,
Rascador Zootec Carton Mesa N° 2,1905362.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rascador Zootec Carton Plano N° 1,1905361.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rata Chifle Color x 1 u.,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rata Cola Larga x 2 u.,1905416.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rata Cola Larga x 3 u.,1905417.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rata Felpa x 3 u.,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rata Fluor x 3 u.,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rata Sisal Grande,1905468.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rata Vibrante,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Ratas Chifle Color x 4 u.,1906068.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Raticida Huagro x 60 grs.,1906068.0,Venenos,,,,,,,,,,,,,,,,,,,,,
Raton Peluche c/ Vibrador,8094.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Raton Sisal,44506.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Raza Cachorro,5130.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Raza Cachorro x 15 kg.,1180.0,Perro Cachorro,,18583.0,18492.0,,,,,,,20149.0,,,,,,,,,,,
Raza Carne/Mix,5131.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Raza Carne/Mix x 15 kg.,1181.0,Perro Adulto,,16056.0,14931.0,,,,,,,,,,,,,,,,,,
Raza Carne/Mix x 21 kg.,1182.0,Perro Adulto,,21738.0,20219.0,,,,,,,,,,,,,,,,,,
Raza Gatitos,5132.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Raza Gatitos x 8 kg.,1183.0,Gato,,15206.0,15306.0,,,,,,,17405.0,,,,,,,,,,,
Raza Gato Pescado,5134.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Raza Gato Pescado x 15 kg.,1186.0,Gato,,24320.0,22113.0,,,,,,,,,,,,,,,,,,
Raza Gato Pollo/Carne,5135.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Raza Gato x 10 kg.,1184.0,Gato,,,15501.0,,,,,,,17405.0,,,,,,,,,,,
Raza Razas Pequeñas,5137.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Raza Razas Pequeñas x 15 kg.,1190.0,Perro Adulto,,16056.0,,,,,,,,,,,,,,,,,,,
Recria Ganave,5138.0,Balanceados Granel,,,,,,,,,,,,,,,,,,,,,
Recria Ganave x 25 kg.,1191.0,Balanceados,,0.0,,,,,,,,,,,,,,,,,,,
Rejilla Americana,4287.0,Limpieza,,,,,,,,,,,,,,0.0,,,,,,,
Rejilla Banderita Premier,1905722.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rejilla Cocina,1906114.0,Limpieza,,,,,,,,,,,,,,0.0,,,,208.0,,225.0,
Rejilla Cocina Pesada,1906111.0,Limpieza,,,,,,,,,,,,,,,,,,593.0,,,
Rejilla Doble,1906112.0,Limpieza,,,,,,,,,,,,,,0.0,,,,500.0,,,
Rejilla Lavavajilla Premier,1905723.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rejilla Nido Color,1905724.0,Limpieza,,,,,,,,,,,,,,,,,,,,658.0,
Rejilla Nido Crudo,1905725.0,Limpieza,,,,,,,,,,,,,,,,,,,,458.0,
Rejilla p/ Auto,1906068.0,Limpieza,,,,,,,,,,,,,,,,,,,,998.0,
Rejilla p/ Auto Doble,4294.0,Limpieza,,,,,,,,,,,,,,910.0,,,,866.0,,1325.0,
Rejilla p/ Auto Triple Profesional,1905627.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rejilla Pabilo Economica,1741905721.0,Limpieza,,,,,,,,,,,,,,,,,,,,298.0,
Rejilla Pabilo Especial,1905628.0,Limpieza,,,,,,,,,,,,,,,,,,208.0,,,
Rejilla Profesional,1906068.0,Limpieza,,,,,,,,,,,,,,,,,,,,498.0,
Rejilla Super,1906113.0,Limpieza,,,,,,,,,,,,,,0.0,,,,230.0,,,
Rejilla Tipo Balerina Amarilla Premier,1905728.0,Limpieza,,,,,,,,,,,,,,,,,,,,289.0,
Rejilla Tipo Balerina Color,1905729.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rejilla Tipo Balerinas Amarilla Comun,1801905727.0,Limpieza,,,,,,,,,,,,,,0.0,,,,,,,
Repasador Ajedrez Pesado 900,1905629.0,Limpieza,,,,,,,,,,,,,,,,,,,,889.0,
Repelente Off Aerosol x 360 ml.,1906016.0,Limpieza,,,,,,,0.0,,,,,,,,,,,,,,
Revividor de Negro x 1 lt.,1905524.0,Liquidos,,,,,,,,,,,,,,1900.0,,,,,,,
Revividor de Negro x 250 cc.,1905525.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Rodillo Sacapelo,1906055.0,Mascotas,,,,,,,,,1447.0,,,,,,,,,,,,
Rollo Bolsa Junta Residuos CanCat,1905303.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Rollo Bolsa Junta Residuos CanCat x 16 u.,1905300.0,Mascotas,,,5990.0,,,,,,,,,,,,,,,,,,
Rollo Cocina Elegante 50 Metros x 3 u.,1905606.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo Cocina Elegante Doble Hoja x 3 u.,1906068.0,Limpieza,,,,,,,,,,,1719.69,,,,,,,,,,
Rollo Cocina Elegante Premium x 3 u.,1905999.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo Cocina My Hogar 4 Rollos x 3 u.,1906056.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo Cocina Sussex 50 Metros,1906057.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo Cocina Sussex Clasico x 3 u.,1906068.0,Limpieza,,,,,,,,,,,1385.89,,,,,,,,,,
Rollo de Cocina Economico 200 Metros,1905971.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo de Cocina Elegante Gigante 200 Metros,1905608.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo de Cocina My Hogar 200 Metros,1906014.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo de Cocina My Hogar 40 Metros x 3 u.,1905607.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rollo de Cocina Sussex Clasico 50 Metros x 3 u.,1905609.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Rosco Cachorro,5139.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Rosco Cachorro x 15 kg.,1192.0,Perro Cachorro,17277.0,17622.0,,,,,,,,17797.0,,,,,,,,,,,
Rosco Carne,5140.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Rosco Carne x 15 kg.,1193.0,Perro Adulto,12473.0,12805.0,,,,,,,,12544.0,,,,,,,,,,,
Rosco Carne x 22 kg.,1194.0,Perro Adulto,17262.0,17719.0,,,,,,,,17170.0,,,,,,,,,,,
Rosco Cocktail,5141.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Rosco Cocktail x 15 kg.,1195.0,Perro Adulto,13763.0,13945.0,,,,,,,,13485.0,,,,,,,,,,,
Rosco Cocktail x 22 kg.,1196.0,Perro Adulto,19411.0,19673.0,,,,,,,,19600.0,,,,,,,,,,,
Rosco Gato Cocktail,5142.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Rosco Gato Cocktail x 10 kg.,1197.0,Gato,13996.0,14578.0,,,,,,,,14269.0,,,,,,,,,,,
Rosco Gato Pescado,5143.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Rosco Gato Pescado x 10 kg.,1198.0,Gato,13545.0,14024.0,,,,,,,,14112.0,,,,,,,,,,,
Rosco Pollo,5144.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Rosco Pollo x 15 kg.,1199.0,Perro Adulto,12473.0,12805.0,,,,,,,,12544.0,,,,,,,,,,,
"Royal Canin Gastrointestinal x 1,5 kg.",1905198.0,Mascotas,,,14432.0,,14400.0,,,,,,,,,,,,,,,,
Royal Canin Gatitos,5159.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
"Royal Canin Gatitos x 7,5 kg.",1214.0,Gato,,,62229.0,,58120.0,,,,,63840.0,,,,,,,,,,,
Royal Canin Gato Castrado Weight Control x 3 kg.,,Gato,,,29370.0,,29300.0,,,,,30400.0,,,,,,,,,,,
"Royal Canin Gato Fit x 7,5 kg.",1905402.0,Perro Adulto,,,59297.0,,58120.0,,,,,,,,,,,,,,,,
Royal Canin Gato Gastrointestinal x 2 kg.,1905454.0,Mascotas,,,21912.0,,21770.0,,,,,20520.0,,,,,,,,,,,
Royal Canin Gato Indoor,1905302.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
"Royal Canin Gato Indoor x 7,5 kg.",1905301.0,Gato,,,62286.0,,61050.0,,,,,59280.0,,,,,,,,,,,
Royal Canin Gato Renal x 2 kg.,1905475.0,Mascotas,,,19388.0,,19340.0,,,,,,,,,,,,,,,,
Royal Canin Gato Urinary S/O x 3 kg.,1906068.0,Gato,,,0.0,,,,,,,,,,,,,,,,,,
"Royal Canin Hepatic x 1,5 kg.",1905476.0,Mascotas,,,11859.0,,11530.0,,,,,17480.0,,,,,,,,,,,
Royal Canin Maxi,5155.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Maxi Junior,5146.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Maxi Junior x 15 kg.,1201.0,Perro Cachorro,,72344.0,73613.0,,66760.0,,,,,68400.0,,,,,,,,,,,
Royal Canin Maxi x 15 kg.,1210.0,Perro Adulto,,67767.0,68954.0,,62560.0,,,,,63688.0,,,,,,,,,,,
Royal Canin Medium,5156.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Medium Junior,5147.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Medium Junior x 15 kg.,1202.0,Perro Cachorro,,72344.0,73613.0,,66760.0,,,,,,,,,,,,,,,,
Royal Canin Medium x 15 kg.,1211.0,Perro Adulto,,68048.0,69245.0,,62800.0,,,,,63536.0,,,,,,,,,,,
Royal Canin Mini,5157.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Mini Puppy,5148.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Mini Puppy x 15 kg.,1203.0,Perro Cachorro,,,75580.0,,68540.0,,,,,,,,,,,,,,,,
Royal Canin Mini Puppy x 3 kg.,1905445.0,Mascotas,,,20163.0,,20110.0,,,,,,,,,,,,,,,,
"Royal Canin Mini Puppy x 7,5 kg.",1905456.0,Perro Cachorro,,,42586.0,,41740.0,,,,,,,,,,,,,,,,
Royal Canin Mini x 3 kg.,1905446.0,Mascotas,,18989.0,19322.63,,19280.0,,,,,19304.0,,,,,,,,,,,
"Royal Canin Mini x 7,5 kg.",1212.0,Perro Adulto,,43637.0,44400.0,,40270.0,,,,,39368.0,,,,,,,,,,,
Royal Canin Premium,1905352.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Premium Cachorro,1905353.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Premium Cachorro x 15 kg.,1905350.0,Perro Cachorro,,0.0,,,,,,,,,,,,,,,,,,,
Royal Canin Premium Gato,1905354.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Royal Canin Premium Gato x 10 kg.,1905351.0,Gato,,,,,,,,,,,,,,,,,,,,,
Royal Canin Premium x 20 kg.,1905349.0,Perro Adulto,,,,,,,,,,,,,,,,,,,,,
Royal Canin Renal,1906015.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
"Royal Canin Renal x 1,5 kg.",5158.0,Mascotas,,9423.0,10450.0,,10430.0,,,,,10260.0,,,,,,,,,,,
Royal Canin Renal x 10 kg.,1213.0,Perro Adulto,,55448.0,56423.0,,55310.0,,,,,52972.0,,,,,,,,,,,
"Royal Canin Satiety Medium x 1,5 kg.",1905359.0,Mascotas,,,10825.0,,10800.0,,,,,,,,,,,,,,,,
"Royal Canin Satiety Small x 1,5 kg.",1905256.0,Mascotas,,,10189.0,,,,,,,,,,,,,,,,,,
Rueda Hamster c/ Soporte,1905297.0,Mascotas,,,,,,,,,975.0,,,,,,,,,,,,
Sabrositos Cachorro,5162.0,Perro Cachorro Granel,,,,,,,,,,,,,,,,,,,,,
Sabrositos Cachorro x 18 kg.,1217.0,Perro Cachorro,23279.0,20297.0,23277.0,,,,,,,22266.0,,,,,,,,,,,
Sabrositos Cachorro x 8 kg.,1218.0,Perro Cachorro,11210.0,9645.0,11062.0,,,,,,,10976.0,,,,,,,,,,,
Sabrositos Gato Mix,5163.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Sabrositos Gato Mix x 10 kg.,1219.0,Gato,15435.0,13373.0,15341.0,,,,,,,14622.0,,,,,,,,,,,
Sabrositos Gato Mix x 20 kg.,1220.0,Gato,29526.0,26001.0,29823.0,,,,,,,28459.0,,,,,,,,,,,
Sabrositos Gato Pescado,5164.0,Gato Granel,,,,,,,,,,,,,,,,,,,,,
Sabrositos Gato Pescado x 10 kg.,1221.0,Gato,16791.0,14569.0,,,,,,,,15562.0,,,,,,,,,,,
Sabrositos Gato Pescado x 20 kg.,1222.0,Gato,32387.0,28334.0,,,,,,,,30106.0,,,,,,,,,,,
Sabrositos Mix,5165.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Sabrositos Mix x 15 kg.,1223.0,Perro Adulto,15441.0,13382.0,15347.0,,,,,,,14269.0,,,,,,,,,,,
Sabrositos Mix x 20 kg.,1224.0,Perro Adulto,20916.0,18209.0,20887.0,,,,,,,19914.0,,,,,,,,,,,
Sabrositos Variedades x 15 kg.,1226.0,Perro Adulto,,13382.0,,,,,,,,,,,,,,,,,,,
Sacahoja Economico,1905851.0,Pileta,,,,,,,,,,,,,,,,,,,,,
Sacahoja p/ Aluminio,1905896.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Salchicha c/ Soga x 3 u.,8143.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Salchichas c/ Soga x 1 u.,44507.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Saphirus Aromatizante,1905758.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Saphirus Caritas p/ Auto,1906068.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Saphirus Concentrado,1905758.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Saphirus Perfume p/ Ropa x 250 grs.,1905758.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Saphirus Toque,1906068.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Saphirus Varilla Difusor,1906068.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Secador de Goma x 30 cm.,1905731.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Secador de Goma x 40 cm.,1905732.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Secador Doble Goma Eco 45 cm.,1905630.0,Limpieza,,,,,,,,,,,,,,,,,,1032.0,,1750.0,
Secador Economico Blanco 35 cm.,1906018.0,Limpieza,,,,,,,,,,,,,,670.0,,,,,,,
Secador Economico Blanco 40 cm.,1906019.0,Limpieza,,,,,,,,,,,,,,980.0,,,,,,,
Secador Negro x 30 cm.,1906123.0,Limpieza,,,,,,,,,,,,,,,,,,622.0,,898.0,
Secador Negro x 40 cm.,1906124.0,Limpieza,,,,,,,,,,,,,,,,,,666.0,,958.0,
Secador Negro x 50 cm.,1906125.0,Limpieza,,,,,,,,,,,,,,,,,,850.0,,1198.0,
Secador Rojo x 30 cm.,1906120.0,Limpieza,,,,,,,,,,,,,,,,,,967.0,,1389.0,
Secador Rojo x 40 cm.,1906121.0,Limpieza,,,,,,,,,,,,,,,,,,990.0,,1548.0,
Secador Rojo x 50 cm.,1906122.0,Limpieza,,,,,,,,,,,,,,,,,,1307.0,,0.0,
Sedagotas x 10 cc.,4456.0,Veterinaria,,,2980.0,,,,,,,,,,,,,,,,,,
Selton Mata Cucarachas Aerosol,1905570.0,Venenos,,,,,,,,,,,3070.0,,,,,,,,,,
Selton Mata Moscas/Mosquitos Rojo,11905743.0,Venenos,,,,,,,,,,,1936.0,,,,,,,,,,
Semillas de Cesped 9 Variedades x 500 grs.,1905972.0,Limpieza,,3725.0,,,,,,,,,,,,,,,,,,,
Semillas La Germinadora,4463.0,Limpieza,,827.0,,,,,,,,,,,,,,,,,,,
Semitin,5168.0,Balanceados Granel,,,,,,,,,,,,,,,,,,,,,
Semitin x 25 kg.,1228.0,Balanceados,,6966.0,,6902.0,,,,,,,,,,,,,,,,,
Servilletas Cuadradas My Hogar,1906059.0,Limpieza,,,,,,,,,,,744.0,,,,,,,,,,
Shampoo + Acondicionador Porta x 500 cc.,4014.0,Mascotas,,,,,,,,,5575.0,,,,,,,,,,,,
Shampoo Antipulgas Pet Head x 250 cc.,1905415.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Shampoo Coquetin x 250 cc.,4302.0,Mascotas,,1479.0,,,,,,,,,,,,,,,,,,,
Shampoo Happy Dog x 250 cc.,1905799.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Shampoo Hectopar x 250 cc.,4303.0,Mascotas,,,,,,,,,1817.0,,,,,,,,,,,,
Shampoo Ospret Medicado x 250 cc.,1906060.0,Veterinaria,,,,,,,,,3316.0,3680.0,,,,,,,,,,,
Shampoo Osspret Cachorro x 250 cc.,1906061.0,Veterinaria,,3747.0,3643.51,,3210.0,,,,3223.0,4000.0,,,,,,,,,,,
Shampoo Osspret Doble x 250 cc.,1906062.0,Veterinaria,,,4316.49,,3810.0,,,,3750.0,,,,,,,,,,,,
Shampoo Osspret Gato x 250 cc.,1906063.0,Veterinaria,,,3963.71,,,,,,3507.0,4000.0,,,,,,,,,,,
Shampoo Osspret Mix Frutal x 250 cc.,1906064.0,Veterinaria,,4001.0,3643.51,,,,,,3223.0,3680.0,,,,,,,,,,,
Shampoo Osspret Tradicional x 250 cc.,1905119.0,Mascotas,,4070.0,,,3540.0,,,,3487.0,4000.0,,,,,,,,,,,
Shampoo p/ Autos x 1 lt.,1905526.0,Liquidos,,,,,,,,,,,,,240.0,664.4,,,,,,,
Shampoo p/ Autos x 5 lts.,1905527.0,Liquidos,,,,,,,,,,,,,,2122.0,,,,,,,
Shampoo Porta x 500 cc.,4307.0,Mascotas,,7100.0,,,,,,,5575.0,,,,,,,,,,,,
Shulet Agua Fria N° 1 x 9 grs.,4308.0,Mascotas,,1548.0,1481.0,,,,,,1510.0,1600.0,,,,,,,,,,,
Shulet Agua Fria N° 2 x 20 grs.,4309.0,Mascotas,,2680.0,2560.0,,,,,,2615.0,2800.0,,,,,,,,,,,
Shulet Agua Fria N° 3 x 40 grs.,4310.0,Mascotas,,4874.0,4688.0,,,,,,4783.0,5200.0,,,,,,,,,,,
Shulet Agua Fria N° 4 x 150 grs.,4311.0,Mascotas,,12929.0,12429.0,,,,,,12687.0,13600.0,,,,,,,,,,,
Shulet Tortuguin N° 2 x 40 grs.,4312.0,Mascotas,,2804.0,2694.0,,,,,,2750.0,2720.0,,,,,,,,,,,
Shulet Tortuguin N° 3 x 100 grs.,4313.0,Mascotas,,5520.0,5304.0,,,,,,5412.0,5280.0,,,,,,,,,,,
Shulet Tropical N° 1 x 10 grs.,4314.0,Mascotas,,1770.0,1702.0,,,,,,1736.0,1760.0,,,,,,,,,,,
Shulet Tropical N° 2 x 20 grs.,4315.0,Mascotas,,3238.0,3110.0,,,,,,3175.0,2920.0,,,,,,,,,,,
Sieger Criadores,5171.0,Perro Adulto Granel,,,,,,,,,,,,,,,,,,,,,
Sieger Criadores x 20 kg.,1231.0,Perro Cachorro,,51327.0,,,52600.0,,,,,,,,,,,,,,,,
Silicona Aromatica Revigal x 125 cc.,1905996.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Silicona Interior/Exterior x 1 lt.,1905528.0,Liquidos,,,,,,,,,,,,,,3100.0,,,,,,,
Silicona Interior/Exterior x 250 cc.,1905529.0,Liquidos,,,,,,,,,,,,,,,,,,,,,
Silicona Revividor Revigal Neumático/Alfombra 490 cc.,1905995.0,Limpieza,,,,,,,,,,,,,,,,,,,,,
Sillon Soft Vellon Silicona Chico,1905432.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Sillon Soft Vellon Silicona Grande,1905434.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Sillon Soft Vellon Silicona Mediano,1905433.0,Mascotas,,,,,,,,,,,,,,,,,,,,,
Simparica Comprimidos 01-02 kg.,1905344.0,Veterinaria,,,8334.0,,8700.0,,,,6605.0,8512.0,,,,,,,,,,,
Simparica Comprimidos 02-05 kg.,1905304.0,Veterinaria,,,9012.0,,8500.0,,,,7144.0,9044.0,,,,,,,,,,,
